,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
sample_157,0.21999820048546717,0.02000000002120135,0.02000000001606254,0.020000000039418712,0.020000000043876375,0.02000016099008769,0.6200009083497171,0.02000000003792534,0.02000072996350274,0.020000000052741013
sample_158,0.01250000000627888,0.012500000005430114,0.01250000000410735,0.012500000010082698,0.012500000010114759,0.012500968710905985,0.7624994381210969,0.012500000009707966,0.012500000008348198,0.13749959311392723
sample_159,0.012500000006297288,0.012500000005441788,0.3512724185502662,0.5487243806641762,0.0125000000101683,0.012500000011598057,0.012503200720390911,0.012500000009736884,0.012500000008384363,0.012500000013540097
sample_160,0.03333333333904548,0.0333333333382732,0.033343415999000835,0.03333333334252256,0.6999899172695951,0.03333333334385314,0.03333333333833814,0.033333333342169376,0.03333333334158895,0.03333333334561326
sample_161,0.004167152110489241,0.5480958989236872,0.19448665318521247,0.004171307108236619,0.05023336536489473,0.004166734745129248,0.0041667937744176336,0.04584478366563502,0.14050001062383083,0.004167300498467124
sample_162,0.03333333334318219,0.03333333334184943,0.03333333333979656,0.033333333349154004,0.03333333334923649,0.03333333335146972,0.03333333334194396,0.03333333334856102,0.03333333334644887,0.6999999998883577
sample_163,0.01666666667315393,0.016666666672276127,0.016666666670919147,0.016666935155180893,0.016666666705980653,0.8499791231847874,0.016682389737458274,0.0166666666766967,0.01667155184292902,0.016666666680617847
sample_164,0.020000000022837177,0.02000012536839569,0.8199853820376327,0.020001214834484107,0.020001647653750825,0.020001563075771917,0.020003128008445125,0.020000010327505948,0.020006928656050624,0.020000000015125752
sample_165,0.3666666034527969,0.03333333335027875,0.3666667296485784,0.033333333364871064,0.03333333336498139,0.03333333336943977,0.03333333335049443,0.03333333336363085,0.03333333335949491,0.03333333337543353
sample_166,0.05000000003623569,0.05000000003127562,0.05000000002374537,0.050000000058240845,0.050020691642761204,0.0500000000667123,0.5499793079590947,0.05000000005595533,0.05000000004819116,0.05000000007778794
sample_167,0.5545464944253695,0.11732212324805912,0.2644925871177396,0.009092995138659295,0.009090909109756446,0.009090909112426658,0.009091254516525317,0.00909090910896758,0.009090909106469295,0.009090909116027217
sample_168,0.039767721736141605,0.11031773263890463,0.06178046719261769,0.5323460188682694,0.0035715547940572434,0.0035714285816695122,0.16056315442794175,0.0035714288019967006,0.0035723038127364794,0.08093818914566508
sample_169,0.05000000000273054,0.05000000000133048,0.05000764248144373,0.05000150300135455,0.050006670075171844,0.050000000002819775,0.05000616594495299,0.05000000000236853,0.5499780184845393,0.050000000003288185
sample_170,0.016671945347938883,0.5166356331145866,0.34998976005570037,0.016666666682907633,0.016685955960852476,0.016666666685272776,0.01667064922957618,0.016674548435436035,0.01667150779935956,0.0166666666883695
sample_171,0.34999948388028346,0.016666666673541063,0.01666879122498885,0.01667181424752987,0.01666721935452908,0.016666989960472105,0.01667002068024816,0.016666666678957144,0.5166556806156911,0.01666666668375926
sample_172,0.020003440873413863,0.02000056849467276,0.5580377329281201,0.020000000007952785,0.020000000007983364,0.020000740124891857,0.28195141484095765,0.020000000007657417,0.02000610270371571,0.02000000001063457
sample_173,0.025000103225540762,0.025000000005045177,0.5249989217211148,0.025001115038456884,0.025000000009407015,0.2749922209250273,0.025000000005104366,0.025000000009054474,0.0250076390487135,0.025000000012535748
sample_174,0.020000000006165017,0.020000000005325636,0.02000023939445944,0.020000132340702362,0.02000000000994763,0.020000000011343017,0.8199996282010916,0.020000000009525204,0.02000000000820433,0.02000000001323571
sample_175,0.03333333335811416,0.033333333354765945,0.03333333334958552,0.36666617311454197,0.3666671599643076,0.03333333337899763,0.03333333335502005,0.0333333333716885,0.03333333336635439,0.03333333338662423
sample_176,0.020000000019890427,0.02000000001720522,0.020000000013030157,0.020000000031936745,0.020000000032085553,0.23329813144313957,0.0200000000174007,0.020017152016321964,0.6066847163661861,0.02000000004280346
sample_177,0.0500000000175091,0.05000000001513823,0.05000000001148589,0.050000000028174126,0.050000000028300906,0.05000000003229425,0.05000000001534211,0.05000000002710556,0.05000000002335236,0.5499999998012975
sample_178,0.09138808679321306,0.004166806306270925,0.2282777794929494,0.6511651912630066,0.0041666666714633245,0.004168505868731795,0.004166666669268135,0.004166963591415456,0.0041666666706253975,0.004166666673055971
sample_179,0.011111111126889601,0.011111111243165633,0.011113585970584356,0.12222264548286313,0.7888711662711472,0.011111477418624687,0.011111360981830848,0.01111126168491605,0.011117123338687659,0.011119156481290724
sample_180,0.01250000000837145,0.1374989363622747,0.6374999020645656,0.012500000013524033,0.13750017503650072,0.012500231887425009,0.012500629987314854,0.012500000012921654,0.012500000011166182,0.012500124615935776
sample_181,0.020000000020778556,0.02000000001795204,0.020001046181634844,0.0200000000334151,0.8199736961081056,0.020000000038239547,0.02001470883557475,0.020000637821657726,0.02000991089808241,0.02000000004455948
sample_182,0.42454241463077513,0.02000000000816294,0.41544284175420093,0.020002890219906738,0.02000411264796509,0.020000000017401192,0.02000774067408842,0.02000000001462822,0.020000000012578775,0.020000000020292622
sample_184,0.006250000002641354,0.006250438119348626,0.006250166324137014,0.006250369048661267,0.1311365551306472,0.006250566843632184,0.006250282137851473,0.006250091453539878,0.8188614713206108,0.006250059618930157
sample_185,0.014285714301954007,0.29999915639486124,0.014286586735834427,0.014286391704667755,0.014286679119134548,0.014286183539008356,0.44285506331047875,0.014285714310816142,0.15714279626260017,0.014285714320644677
sample_186,0.03333333334627743,0.03333333334452854,0.36665185228371794,0.03334273772737997,0.033333333354231096,0.03333333335721472,0.03333713721059882,0.03333333335337062,0.3666682726614958,0.033333333361185075
sample_187,0.03333333335255514,0.033333333349895036,0.03333333334594001,0.03333333336420242,0.033333333364298015,0.033337752331451816,0.36666244879891435,0.03333333336302055,0.3666664653552133,0.03333333337450941
sample_188,0.09172591638107475,0.0916682988522167,0.008333828776897074,0.008333333336384698,0.008333726485028682,0.7582680818103441,0.008335607224317207,0.008333396595075567,0.00833447720131131,0.008333333337350033
sample_189,0.008333333336661456,0.008333333336213267,0.1082740722583775,0.008336180491873065,0.008334541005805067,0.008333333339461147,0.8250541925356083,0.008333645082990275,0.008333333337762342,0.008334035275247667
sample_190,0.020000318849144164,0.02000000000529699,0.496742810769907,0.020000000009838505,0.02000000000988117,0.020002150832966886,0.020000628299884138,0.3432540912017663,0.02000000000815472,0.02000000001316019
sample_191,0.014285714294163821,0.014285714292409876,0.6527958503494957,0.014286184183227189,0.23290990446629828,0.01428571429999555,0.014293775201141395,0.014285714297665716,0.014285714313285321,0.01428571430231713
sample_192,0.025000000016178463,0.5249994801864304,0.02500000001058602,0.025000000026020704,0.2750005196354329,0.02500000002976566,0.02500000001411911,0.025000000025192377,0.025000000021512415,0.02500000003476207
sample_193,0.02500736446317631,0.025003658724597182,0.7749889765421996,0.025000000039531,0.02500000003970637,0.025000000045356012,0.02500000002157103,0.025000000038142137,0.025000000032817965,0.02500000005290242
sample_195,0.7620445328237101,0.004166723167884668,0.1360055305755909,0.004167424218564389,0.0041686079390648514,0.004169786563853902,0.004166868311224437,0.07277536926266445,0.004168394915641941,0.0041667622218004114
sample_196,0.020000000000761735,0.020000000000658685,0.5168229598286229,0.32317704008749776,0.020000000001234756,0.020000000001403232,0.020000000000666564,0.020000000001177767,0.020000000076338828,0.02000000000163778
sample_197,0.03333333333523695,0.033333333334979266,0.03333333333458106,0.033333333336393954,0.03333333334799782,0.03333376521189308,0.6999976078212377,0.03333333333627684,0.03333529360397673,0.033333333337426586
sample_198,0.34159593807471245,0.011111309977843526,0.4555558055252236,0.12506600583781893,0.011111111128560763,0.01111111113106351,0.01111111112058379,0.011111592636075284,0.011114903432501117,0.011111111135617085
sample_199,0.0015384839248716543,0.0015385259258736048,0.001538778671940592,0.08341929887237239,0.001538532843236422,0.0015384679315763106,0.0015387622928942446,0.001539942834216454,0.8196623408496857,0.08614686585333264
sample_201,0.03333643548793067,0.03333333333818548,0.0333444461179122,0.033333333342343105,0.0333333333423793,0.03333333334366509,0.6999488156297333,0.033370302711627,0.033333333340832674,0.03333333334539129
sample_202,0.03333333334298915,0.03333333334167687,0.03333511840188458,0.03333333334883405,0.03333333334890798,0.03333333335109968,0.03333528831136282,0.03333333334826139,0.6999962598509003,0.03333333335408319
sample_203,0.020000072845838397,0.02000275861616256,0.020023224406377268,0.02000000004345066,0.020000000043580362,0.8199606274168153,0.020006770469885124,0.020000000170135823,0.02000654592972178,0.020000000058032853
sample_204,0.05000000000154475,0.05000000185217414,0.05000797012006992,0.05000000000248362,0.05000797289794295,0.05000574231307922,0.05000000000135401,0.050000048968435774,0.549978263839596,0.05000000000331965
sample_205,0.01666666667285593,0.016666666671732545,0.4777949983898617,0.016669081770044374,0.016669479603071007,0.38885626184685335,0.016668365737853522,0.016666666675724095,0.0166751459527369,0.016666666679266636
sample_206,0.025000000006271325,0.02500000000542445,0.774986680618917,0.025000000010080303,0.0250000000101261,0.025000000011557836,0.025010231455321746,0.025000000009697702,0.025003087859114502,0.025000000013488965
sample_207,0.020000000007525325,0.020000000006504964,0.020000000004932853,0.02000000001210859,0.020000000012144206,0.02000000001385278,0.020002879139860145,0.6200000240101217,0.2199970967767835,0.020000000016166076
sample_208,0.0038462974162969746,0.7998673562309633,0.10385494364777818,0.0038464552114122947,0.06935359231761805,0.0038467397751197436,0.0038461538522556373,0.0038461538492793935,0.003846153848820123,0.0038461538504563192
sample_209,0.03333333335820869,0.033333333354851315,0.36665068848806315,0.03333333337330689,0.03333333337347437,0.033333333379156185,0.03334125340917338,0.3666664581392271,0.033341599737706326,0.03333333338683257
sample_210,0.5499999997020991,0.05000000002060426,0.05000000001563449,0.05000000003832175,0.050000000038567596,0.05000000004397022,0.05000000002093827,0.050000000036840984,0.05000000003175523,0.05000000005126814
sample_211,0.005263660161630057,0.005263157900016863,0.3900356839926333,0.07113891576338909,0.005263935248899168,0.005263157905984877,0.44934878639646614,0.005263849139055588,0.005264384130155217,0.05789446936176979
sample_212,0.05000000005358732,0.050000000046308064,0.050000000035138666,0.050000000086115576,0.050000000086433835,0.05000000009864292,0.5499999993244825,0.050000000082836706,0.05000000007133101,0.0500000001151235
sample_214,0.012500000008341882,0.13750005157991105,0.15513107998040426,0.5125001104649907,0.012500000013454783,0.11986875790364525,0.012500000007313218,0.01250000001289549,0.012500000011106906,0.01250000001793649
sample_215,0.03333736473233929,0.36666667823436827,0.3666626235231004,0.03333333335922822,0.03333333335933263,0.033333333363028704,0.033333333347442075,0.033333333358295816,0.03333333335478066,0.033333333368083896
sample_216,0.020000000013364,0.020000000011556458,0.020000000008755663,0.020000000021480828,0.21999940760729172,0.020000000024617628,0.0200000000116995,0.020000000020671923,0.6200005922518104,0.020000000028751852
sample_217,0.7749809597371116,0.025007011112517095,0.02500000000862725,0.02500000002116966,0.025000000021251675,0.02500000002425993,0.025000626457820137,0.02500000002037627,0.025011402568524455,0.02500000002834204
sample_218,0.01666666668288271,0.016666821419711854,0.016666666677297173,0.01666666669273986,0.8499930429125943,0.016666666696549384,0.016671485415560742,0.01666825616861405,0.01666706063252438,0.016666666701525636
sample_219,0.014285714302339813,0.014285714300093677,0.01428571429661061,0.014285714312444483,0.014285714312543317,0.014285714316360772,0.15714297833925037,0.15714126542382506,0.1571420984666941,0.44285937192983776
sample_220,0.00833333334424648,0.18214844996192137,0.5011833134695455,0.08916360330417229,0.008333333350961794,0.008333333353460802,0.008334899603567756,0.09166624430995146,0.008333333347978882,0.09417015595419366
sample_221,0.033333333344445215,0.0333333333428349,0.03334338478045214,0.03333333335101018,0.03335117035934594,0.0333333333535745,0.033352735480107455,0.6999527092833081,0.03333333334796889,0.03333333335695275
sample_222,0.020000000030007854,0.020000000025943532,0.27277773430407704,0.02000134124824792,0.020001907665838366,0.02000000005525572,0.3672195828840831,0.21999943368203348,0.020000000039999393,0.020000000064513693
sample_224,0.05000000001558155,0.050000000013480865,0.05000000001021087,0.05000000002506014,0.050000000025161494,0.05000000002873343,0.05000000001370187,0.05000000002409396,0.0500000000207765,0.5499999998231992
sample_225,0.03333333333990097,0.03333333333901814,0.033341494577589295,0.03333965923319748,0.033342419533207726,0.3666667722448905,0.36664298769917164,0.03333333334349293,0.03333333334208198,0.033333333347449354
sample_226,0.0200010282988756,0.02000000000785502,0.020003822422501656,0.020000000014627633,0.020016374295385848,0.8199773630160269,0.020000000007963932,0.020000000014050574,0.020000000012108488,0.020001411910604415
sample_227,0.050000000017869715,0.05000000001542111,0.050000000011720946,0.05000088160817017,0.0500000000288639,0.05000000003287021,0.05000000001559391,0.05000000002760037,0.549999118203548,0.050000000038341805
